client_id,vendor_number,country_code,name_line_1,name_line_2,name_line_3,name_line_4,city,ort02,pfach,pstl2,postal_code,region,search_term,street,address_number,mcod1,mcod2,mcod3,anred,bahns,bbbnr,bbsnr,begru,brsch,bubkz,datlt,dtams,dtaws,created_date,created_by,esrnr,konzs,ktokk,customer_number,lnrza,loevm,sperr,sperm,language_code,stcd1,stcd2,stkza,stkzu,telbx,telf1,telf2,telfx,teltx,telx1,xcpdk,xzemp,vbund,fiskn,stceg,stkzn,sperq,gbort,gbdat,sexkz,kraus,revdb,qssys,ktock,pfort,plant_code,ltsna,werkr,plkal,duefl,txjcd,sperz,scacd,sfrgr,lzone,xlfza,dlgrp,fityp,stcdt,regss,actss,stcd3,stcd4,stcd5,stcd6,ipisp,taxbs,profs,stgdl,emnfr,lfurl,j_1kfrepre,j_1kftbus,j_1kftind,confs,updat,uptim,nodel,qssysdat,podkzb,fisku,stenr,carrier_conf,min_comp,term_li,crc_num,cvp_xblck,rg,exp,uf,rgdate,ric,rne,rnedate,cnae,legalnat,crtn,icmstaxpay,indtyp,tdt,comsize,decregpc,j_sc_capital,j_sc_currency,alc,pmt_office,ppa_relevant,sam_ue_id,sam_eft_ind,psofg,psois,pson1,pson2,pson3,psovn,psotl,psohs,psost,transport_chain,staging_time,scheduling_type,submi_relevant,operation_flag,is_deleted,record_timestamp
800,S62026,US,Philis McLane,,,,Boston,SUFFOLK,1030,02116,02116,MA,INS,277 Dartmouth,492589,PHILIS MCLANE,,BOSTON,Mr.,,0.0,0.0,,,0.0,,,,2011-01-20,CRMREMOTE,,,0001,,,,,,E,,,,,,617 266 4430,,,,,,,,,,,,,,,,,,,,,,,,X,2202501001,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003803,US,"Multi-State Brokers, Inc.",,,,WHITE PLAINS,WESTCHESTER,,,10602,NY,DATA GENER,2400 Hudson Ave.,39109,"MULTI-STATE BROKERS, INC.",,WHITE PLAINS,,,0.0,0.0,,TRAD,0.0,,,,2002-11-26,GALLAGHER,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,3311931701,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000007220,US,Good Vendor,,,,MCDADE,BASTROP,,,,TX,BIG VENDOR,1905 Main,42461,GOOD VENDOR,,MCDADE,,,0.0,0.0,,TRAD,0.0,,,,2003-04-10,HARTSOUGH,,,0001,0000007220,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,4402196291,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000060006,US,Paper Products Company,,,,NEWARK,ESSEX,,,07102,NJ,PAPER,5489  Schyler Way,36508,PAPER PRODUCTS COMPANY,,NEWARK,,,0.0,0.0,,,0.0,,,,2002-07-25,PTABI_SAP,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3101316601,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000060002,US,Johnson & Miller Inc.,,,,DES MOINES,POLK,,,50309,IA,JOHNSON,1914 Grant Avenue,36504,JOHNSON & MILLER INC.,,DES MOINES,,,0.0,0.0,,,0.0,,,,2002-07-25,PTABI_SAP,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,1615303201,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000060003,US,Parker & Sons,,,,DULUTH,ST LOUIS,,,55804,MN,PARKER,1902 Eddystone Blvd.,36505,PARKER & SONS,,DULUTH,,,0.0,0.0,,,0.0,,,,2002-07-25,PTABI_SAP,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,2413703101,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000060005,US,Plastic Bottle Company,,,,SAINT LOUIS,SAINT LOUIS (IND CIT,,,63122,MO,PLASTIC,6723 Henry Court,36507,PLASTIC BOTTLE COMPANY,,SAINT LOUIS,,,0.0,0.0,,,0.0,,,,2002-07-25,PTABI_SAP,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,2651012701,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000060007,US,Cow Chemicals,,,,SALT LAKE CITY,SALT LAKE,,,84103,UT,COW,667 Christopher Heights,36509,COW CHEMICALS,,SALT LAKE CITY,,,0.0,0.0,,,0.0,,,,2002-07-25,PTABI_SAP,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,4503502701,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000060001,US,Armstrong & Partners,,,,SAN DIEGO,SAN DIEGO,,,92101,CA,ARMSTRONG,1897 Warminster Street,36503,ARMSTRONG & PARTNERS,,SAN DIEGO,,,0.0,0.0,,,0.0,,,,2002-07-25,PTABI_SAP,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0507330201,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000060004,US,Golden Vegetables,,,,WASCO,KERN,,,93280,CA,GOLDEN,181 Wilson Circle,36506,GOLDEN VEGETABLES,,WASCO,,,0.0,0.0,,,0.0,,,,2002-07-25,PTABI_SAP,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0502937301,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000007777,US,American Express Corporate Services,,,,OXFORD,CALHOUN,,,,,AMERICAN E,,43491,AMERICAN EXPRESS CORPORAT,,OXFORD,Company,,0.0,0.0,,,0.0,,,,2003-06-18,TERLINDEN,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0101508101,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000004212,US,ALT's Autom. Release Vendor,,,,DETROIT,WAYNE,,,,MI,ALT,32817 Harmon,36940,ALT'S AUTOM. RELEASE VEND,,DETROIT,,,0.0,0.0,,MFTG,0.0,,,,2002-08-27,TOMLINSON,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,2316303801,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003212,US,Cross Worlds Consulting,,,,TROY,OAKLAND,,,48098,MI,ALT,750 West Big Beaver,36939,CROSS WORLDS CONSULTING,,TROY,,,0.0,0.0,,MFTG,0.0,,,,2002-08-26,TOMLINSON,,,0001,0000032121,,,,,E,,,,,,248-705-2000,,,,,,,,,,,,,,,,,,,,,,,,X,2312517901,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003151,US,Superior Tech. Inc.,,,,BOSTON,SUFFOLK,,,02118,MA,TELCO,245 245 Potters Drive,14578,SUPERIOR TECH. INC.,,BOSTON,Company,,0.0,0.0,,HITE,0.0,,,,2001-10-16,WALMSLEYA,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,2202501001,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003150,US,Get Mobile Inc.,,,,DALLAS,PAULDING,,,30132,GA,TELCO,2020 Tortilla Drive,14577,GET MOBILE INC.,,DALLAS,Company,,0.0,0.0,,HITE,0.0,,,,2001-10-16,WALMSLEYA,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,1122323691,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003152,US,LUXITEC Inc.,,,,PHOENIX,MARICOPA,,,85016,AZ,TELCO,900 900 Desert Way,14579,LUXITEC INC.,,PHOENIX,Company,,0.0,0.0,,HITE,0.0,,,,2001-10-16,WALMSLEYA,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,0301302101,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006100,US,NETProducts Inc.,,,,DETROIT,WAYNE,,,48219,MI,NETWEAVER,10-15 O'Hara,48024,NETPRODUCTS INC.,,DETROIT,Company,,0.0,0.0,,0002,0.0,,,,2004-11-04,GRAUENHORST,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,2316303801,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SM-VEND2,US,Parts vendor 1,,,,PARK CENTRAL,ALAMEDA,,,,CA,SPM,,44939,PARTS VENDOR 1,,PARK CENTRAL,Company,,0.0,0.0,,TRAD,0.0,,,,2003-12-17,I020600,,,0002,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0500100201,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SM-VEND4,US,Parts Vendor 4,,,,BONNEAUVILLE,Adams,,,,,SPOM,,45098,PARTS VENDOR 4,,BONNEAUVILLE,Company,,0.0,0.0,,TRAD,0.0,,,,2004-01-15,I020600,,,0002,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3900104591,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SM-VEND1,US,Parts vendor 1,,,,OTHELLO,ADAMS,,,,WA,SPM,,44938,PARTS VENDOR 1,,OTHELLO,Company,,0.0,0.0,,TRAD,0.0,,,,2003-12-17,I020600,,,0002,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,4800105001,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,RSV20,US,RSV20,,,,JONES,AUTAUGA,,,,,RSV20,,657299,RSV20,,JONES,Mr.,,0.0,0.0,,,0.0,,,,2012-10-18,TCS_DEMO_2ND,,,0002,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0100141541,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,RSV30,US,RSV30,,,,GULF SHORES,BALDWIN,,,,,RSV30,,657300,RSV30,,GULF SHORES,Mr.,,0.0,0.0,,,0.0,,,,2012-10-18,TCS_DEMO_2ND,,,0002,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0100322001,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,US3720,US,US3720,,,,BAY MINETTE,BALDWIN,,,,,US,,656450,US3720,,BAY MINETTE,,,0.0,0.0,,,0.0,,,,2012-08-24,TCS_DEMO_2ND,,,0003,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0100301201,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SL-SDIEGO,US,San Diego Harbor,,,,San Diego,SAN DIEGO,,,,CA,PORT,,52090,SAN DIEGO HARBOR,,SAN DIEGO,Company,,0.0,0.0,,,0.0,,,,2006-02-20,RINKA,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0507330201,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SBC_ISTC,US,ISTC,,,,Washington,DIST OF COLUMBIA,,,20002,,SBC,,68988,ISTC,,WASHINGTON,,,0.0,0.0,,,0.0,,,,2009-03-11,D025368,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0900100101,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,FEDEX,US,FEDEX,,,,Marlton,BURLINGTON,,,08053,,FEDEX,,678092,FEDEX,,MARLTON,,,0.0,0.0,,,0.0,,,,2013-09-25,I036578,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3100541201,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,WB_CAR01,US,WB_CAR01,,,,Long beach,LOS ANGELES,,,90802,CA,WB_CAR01,Street: W 9th St; House No: 5000,730327,WB_CAR01,,LONG BEACH,,,0.0,0.0,,,0.0,,,,2015-10-15,I037395,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0503718601,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,WB_CAR02,US,wb_car02,,,,Santa Barbara,SANTA BARBARA,,,93103,CA,WB_CAR02,Street: W 4th St; House No: 300,730328,WB_CAR02,,SANTA BARBARA,,,0.0,0.0,,,0.0,,,,2015-10-15,I037395,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0508331701,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,TWA-CR-06,US,Desert Express Lines,,,,Phoenix,MARICOPA,,,85025-8848,AZ,TRUCK CARR,"First 355,",729853,DESERT EXPRESS LINES,,PHOENIX,,,0.0,0.0,,,0.0,,,,2015-09-03,I037395,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0301302101,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,TWA-CR-05,US,ACME Lines,,,,Long Beach,LOS ANGELES,,,90745-1246,CA,TRUCK CARR,"Beach Street 10,",729852,ACME LINES,,LONG BEACH,,,0.0,0.0,,,0.0,,,,2015-09-03,I037395,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0503718601,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,TWA_CR_05,US,ACME Lines,,,,Long Beach,LOS ANGELES,,,90745-1246,CA,TRUCK CARR,"Beach Street 10,",729851,ACME LINES,,LONG BEACH,,,0.0,0.0,,,0.0,,,,2015-09-03,I037395,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0503718601,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,MM_CARR_B,US,MM_CARR_B,,,,CLAREMONT,CATAWBA,,,28610,NC,MM_CARR_B,Windbreak street,66587,MM_CARR_B,,CLAREMONT,Company,,0.0,0.0,,,0.0,,,,2008-11-19,I053596,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3403521811,,,,,,3.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,MM_CARR_C,US,MM_CARR_C,,,,CLAREMONT,CATAWBA,,,28610,NC,MM_CARR_C,North River Drive,66588,MM_CARR_C,,CLAREMONT,Company,,0.0,0.0,,,0.0,,,,2008-11-19,I053596,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3403521811,,,,,,4.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,MM_CARR_A,US,MM_CARR_A,,,,JACKSONVILLE,DUVAL,,,32257,FL,MM_CARR_A,"Rafles Ave,Jacksonville",66586,MM_CARR_A,,JACKSONVILLE,Company,,0.0,0.0,,,0.0,,,,2008-11-19,I053596,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,1003106601,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,MM_CARR_D,US,MM_CARR_D,,,,JACKSONVILLE,,,,32257,FL,MM_CARR_D,"Rafles Ave,Jacksonville",66763,MM_CARR_D,,JACKSONVILLE,Company,,0.0,0.0,,,0.0,,,,2009-01-07,I053596,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,1003106601,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,ECOM-CAR,US,ECOM Carrier,,,,JONES,AUTAUGA,,,,,ECOM,,726104,ECOM CARRIER,,JONES,,,0.0,0.0,,,0.0,,,,2014-12-05,I059441,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0100141541,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,CAU304,US,Green Transport,,,,Jersey City,HUDSON,,,07305,NJ,GREEN,Port Jersey Blvd,610352,GREEN TRANSPORT,,JERSEY CITY,Company,,0.0,0.0,,,0.0,,,,2011-11-06,I067024,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3101710701,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,CAU302,US,National Trucking,,,,Trenton,MERCER,,,08611,NJ,NATIONAL,Durand Ave,610350,NATIONAL TRUCKING,,TRENTON,Company,,0.0,0.0,,,0.0,,,,2011-11-06,I067024,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3102125201,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,CAU301,US,PGI Truck Lines,,,,Pittsburgh,ALLEGHENY,,,15204,PA,PGI,Windgap Ave,610349,PGI TRUCK LINES,,PITTSBURGH,Company,,0.0,0.0,,,0.0,,,,2011-11-06,I067024,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3900330401,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,CAU303,US,Fast Trucking & Logistics,,,,Reading,BERKS,,,19601,PA,FAST,Spring Street,610351,FAST TRUCKING & LOGISTICS,,READING,Company,,0.0,0.0,,,0.0,,,,2011-11-06,I067024,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3901132101,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,OAF-CR-02,US,SOCAL Shipping Corporation,,,,Long Beach,LOS ANGELES,,,90745,CA,OCEAN CARR,25 Main Street,728416,SOCAL SHIPPING CORPORATIO,,LONG BEACH,Company,,0.0,0.0,,,0.0,,,,2015-05-18,I306168,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0503718601,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,OAF-CR-06,US,Desert Express Lines,,,,phoenix,MARICOPA,,,85025-8848,AZ,TRUCK CARR,355 frst,728420,DESERT EXPRESS LINES,,PHOENIX,Company,,0.0,0.0,,,0.0,,,,2015-05-18,I306168,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0301302101,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,OAF-CR-05,US,ACME Lines,,,,Long Beach,LOS ANGELES,,,90745-1246,CA,TRUCK CARR,10 Beach Street,728419,ACME LINES,,LONG BEACH,Company,,0.0,0.0,,,0.0,,,,2015-05-18,I306168,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0503718601,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,CEP-CR-02,US,UPS,,,,Trenton,MERCER,,,08611,NJ,UPS,1 Durand Ave,728390,UPS,,TRENTON,,,0.0,0.0,,,0.0,,,,2015-05-11,I308630,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3102125201,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,FM-CR-03,US,FM-CR-03,,,,Jersey City,HUDSON,,,07305,NJ,FM-CR-03,Port Jersey Blvd,728427,FM-CR-03,,JERSEY CITY,,,0.0,0.0,,,0.0,,,,2015-05-18,I309251,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3101710701,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,FM-CR-01,US,FM-CR-01,,,,HAMILTON,MERCER,,,08611,,FM-CR-01,Durand Ave,728424,FM-CR-01,,HAMILTON,,,0.0,0.0,,,0.0,,,,2015-05-18,I309251,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3102109001,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,FM-CR-02,US,FM-CR-02,,,,Reading,BERKS,,,19601,PA,FM-CR-02,Spring Street,728426,FM-CR-02,,READING,,,0.0,0.0,,,0.0,,,,2015-05-18,I309251,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3901132101,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,RF-CR-01,US,Joe's Trucking Inc.,,,,Edison,MIDDLESEX,,,08820-1908,NJ,RF,79 Revere Blvd,728376,JOE'S TRUCKING INC.,,EDISON,Company,,0.0,0.0,,,0.0,,,,2015-05-11,I311854,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3102305801,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,RF-CR-02,US,Dallas Rail Company,,,,Dallas,DALLAS,,,75226-2221,TX,RF,2215 S Good Latimer Expy,728350,DALLAS RAIL COMPANY,,DALLAS,Company,,0.0,0.0,,,0.0,,,,2015-05-08,I311854,,,0005,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,4411307601,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
