client_id,periv,bdatj,bumon,butag,posting_period,reljr,operation_flag,is_deleted,record_timestamp
800,WK,1992.0,2,2,5,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991.0,2,3,5,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999.0,2,6,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998.0,2,7,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997.0,2,8,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995.0,2,9,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992.0,2,9,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993.0,2,9,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994.0,2,9,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991.0,2,10,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999.0,2,13,7,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998.0,2,14,7,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997.0,2,15,7,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995.0,2,16,7,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993.0,2,16,7,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994.0,2,16,7,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992.0,2,16,7,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991.0,2,17,7,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999.0,2,20,8,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998.0,2,21,8,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997.0,2,22,8,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992.0,2,23,8,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994.0,2,23,8,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995.0,2,23,8,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993.0,2,23,8,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991.0,2,24,8,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999.0,2,27,9,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998.0,2,28,9,0,L,False,2021-12-23 14:58:49.850096+00:00
0,Z9,2007.0,2,28,2,0,L,False,2022-01-31 20:43:46.193534+00:00
0,Z9,2008.0,2,28,2,0,L,False,2022-01-31 20:43:46.193534+00:00
0,Z9,2009.0,2,28,5,0,L,False,2022-01-31 20:43:46.193534+00:00
0,Z9,2010.0,2,28,5,0,L,False,2022-01-31 20:43:46.193534+00:00
0,Z9,2011.0,2,28,5,0,L,False,2022-01-31 20:43:46.193534+00:00
800,Q1,0.0,3,31,1,0,L,False,2021-12-23 14:58:49.850096+00:00
800,EM,0.0,3,31,1,0,L,False,2021-12-23 14:58:49.850096+00:00
800,PS,0.0,3,31,9,0,L,False,2021-12-23 14:58:49.850096+00:00
100,24,,3,15,5,0,I,False,2022-04-21 15:05:23.395339+00:00
100,24,,3,31,6,0,I,False,2022-04-21 15:05:23.395339+00:00
0,24,,3,15,5,0,L,False,2022-01-31 20:43:46.193534+00:00
1,24,,3,15,5,0,L,False,2022-01-31 20:43:46.193534+00:00
50,24,,3,15,5,0,L,False,2022-01-31 20:43:46.193534+00:00
100,24,,3,15,5,0,L,False,2022-01-31 20:43:46.193534+00:00
200,24,,3,15,5,0,L,False,2022-01-31 20:43:46.193534+00:00
250,24,,3,15,5,0,L,False,2022-01-31 20:43:46.193534+00:00
0,24,,3,31,6,0,L,False,2022-01-31 20:43:46.193534+00:00
1,24,,3,31,6,0,L,False,2022-01-31 20:43:46.193534+00:00
50,24,,3,31,6,0,L,False,2022-01-31 20:43:46.193534+00:00
100,24,,3,31,6,0,L,False,2022-01-31 20:43:46.193534+00:00
200,24,,3,31,6,0,L,False,2022-01-31 20:43:46.193534+00:00
250,24,,3,31,6,0,L,False,2022-01-31 20:43:46.193534+00:00
800,24,0.0,3,15,5,0,L,False,2021-12-23 14:58:49.850096+00:00
800,24,0.0,3,31,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1997.0,3,31,3,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1996.0,3,31,3,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1998.0,3,31,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1993.0,3,31,3,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1992.0,3,31,3,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1994.0,3,31,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1997.0,3,31,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1998.0,3,31,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1996.0,3,31,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1995.0,3,31,6,0,L,False,2021-12-23 14:58:49.850096+00:00
100,DL,,3,1,61,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,2,62,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,3,63,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,4,64,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,5,65,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,6,66,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,7,67,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,8,68,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,9,69,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,10,70,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,11,71,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,12,72,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,13,73,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,14,74,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,15,75,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,16,76,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,17,77,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,18,78,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,19,79,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,20,80,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,21,81,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,22,82,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,23,83,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,24,84,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,25,85,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,26,86,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,27,87,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,28,88,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,29,89,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,30,90,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,3,31,91,0,I,False,2022-04-21 15:05:23.395339+00:00
0,DL,,3,1,61,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,1,61,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,1,61,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,1,61,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,1,61,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,1,61,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,2,62,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,2,62,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,2,62,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,2,62,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,2,62,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,2,62,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,3,63,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,3,63,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,3,63,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,3,63,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,3,63,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,3,63,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,4,64,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,4,64,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,4,64,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,4,64,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,4,64,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,4,64,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,5,65,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,5,65,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,5,65,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,5,65,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,5,65,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,5,65,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,6,66,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,6,66,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,6,66,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,6,66,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,6,66,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,6,66,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,7,67,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,7,67,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,7,67,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,7,67,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,7,67,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,7,67,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,8,68,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,8,68,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,8,68,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,8,68,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,8,68,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,8,68,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,9,69,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,9,69,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,9,69,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,9,69,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,9,69,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,9,69,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,10,70,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,10,70,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,10,70,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,10,70,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,10,70,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,10,70,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,11,71,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,11,71,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,11,71,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,11,71,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,11,71,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,11,71,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,12,72,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,12,72,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,12,72,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,12,72,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,12,72,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,12,72,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,13,73,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,13,73,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,13,73,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,13,73,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,13,73,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,13,73,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,14,74,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,14,74,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,14,74,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,14,74,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,14,74,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,14,74,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,15,75,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,15,75,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,15,75,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,15,75,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,15,75,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,15,75,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,16,76,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,16,76,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,16,76,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,16,76,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,16,76,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,16,76,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,17,77,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,17,77,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,17,77,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,17,77,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,17,77,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,17,77,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,18,78,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,18,78,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,18,78,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,18,78,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,18,78,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,18,78,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,19,79,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,19,79,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,19,79,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,19,79,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,19,79,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,19,79,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,20,80,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,20,80,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,20,80,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,20,80,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,20,80,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,20,80,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,21,81,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,21,81,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,21,81,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,21,81,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,21,81,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,21,81,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,22,82,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,22,82,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,22,82,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,22,82,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,22,82,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,22,82,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,23,83,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,23,83,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,23,83,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,23,83,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,23,83,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,23,83,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,24,84,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,24,84,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,24,84,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,24,84,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,24,84,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,24,84,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,25,85,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,25,85,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,25,85,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,25,85,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,25,85,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,25,85,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,26,86,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,26,86,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,26,86,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,26,86,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,26,86,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,26,86,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,27,87,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,27,87,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,27,87,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,27,87,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,27,87,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,27,87,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,28,88,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,28,88,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,28,88,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,28,88,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,28,88,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,28,88,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,29,89,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,29,89,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,29,89,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,29,89,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,29,89,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,29,89,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,30,90,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,30,90,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,30,90,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,30,90,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,30,90,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,30,90,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,3,31,91,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,3,31,91,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,3,31,91,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,3,31,91,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,3,31,91,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,3,31,91,0,L,False,2022-01-31 20:43:46.193534+00:00
800,F1,0.0,3,1,61,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,2,62,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,3,63,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,4,64,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,5,65,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,6,66,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,7,67,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,8,68,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,9,69,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,10,70,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,11,71,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,12,72,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,13,73,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,14,74,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,15,75,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,16,76,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,17,77,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,18,78,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,19,79,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,20,80,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,21,81,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,22,82,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,23,83,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,24,84,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,25,85,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,26,86,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,27,87,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,28,88,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,29,89,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,30,90,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,3,31,91,0,L,False,2021-12-23 14:58:49.850096+00:00
100,R1,1993.0,3,31,3,0,I,False,2022-04-21 15:05:23.395339+00:00
100,R1,1994.0,3,31,3,0,I,False,2022-04-21 15:05:23.395339+00:00
100,R1,1995.0,3,31,6,0,I,False,2022-04-21 15:05:23.395339+00:00
0,R1,1993.0,3,31,3,0,L,False,2022-01-31 20:43:46.193534+00:00
0,R1,1994.0,3,31,3,0,L,False,2022-01-31 20:43:46.193534+00:00
0,R1,1995.0,3,31,6,0,L,False,2022-01-31 20:43:46.193534+00:00
1,R1,1993.0,3,31,3,0,L,False,2022-01-31 20:43:46.193534+00:00
1,R1,1994.0,3,31,3,0,L,False,2022-01-31 20:43:46.193534+00:00
1,R1,1995.0,3,31,6,0,L,False,2022-01-31 20:43:46.193534+00:00
50,R1,1993.0,3,31,3,0,L,False,2022-01-31 20:43:46.193534+00:00
50,R1,1994.0,3,31,3,0,L,False,2022-01-31 20:43:46.193534+00:00
50,R1,1995.0,3,31,6,0,L,False,2022-01-31 20:43:46.193534+00:00
100,R1,1993.0,3,31,3,0,L,False,2022-01-31 20:43:46.193534+00:00
100,R1,1994.0,3,31,3,0,L,False,2022-01-31 20:43:46.193534+00:00
100,R1,1995.0,3,31,6,0,L,False,2022-01-31 20:43:46.193534+00:00
200,R1,1993.0,3,31,3,0,L,False,2022-01-31 20:43:46.193534+00:00
200,R1,1994.0,3,31,3,0,L,False,2022-01-31 20:43:46.193534+00:00
200,R1,1995.0,3,31,6,0,L,False,2022-01-31 20:43:46.193534+00:00
250,R1,1993.0,3,31,3,0,L,False,2022-01-31 20:43:46.193534+00:00
250,R1,1994.0,3,31,3,0,L,False,2022-01-31 20:43:46.193534+00:00
250,R1,1995.0,3,31,6,0,L,False,2022-01-31 20:43:46.193534+00:00
800,R1,1994.0,3,31,3,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1998.0,3,31,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1997.0,3,31,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1995.0,3,31,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1996.0,3,31,6,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998.0,3,1,11,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009.0,3,1,11,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008.0,3,2,11,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997.0,3,2,11,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003.0,3,2,11,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002.0,3,3,11,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996.0,3,3,11,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001.0,3,4,11,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007.0,3,4,11,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000.0,3,5,12,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006.0,3,5,12,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995.0,3,5,12,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994.0,3,6,12,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005.0,3,6,12,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010.0,3,7,10,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999.0,3,7,10,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004.0,3,7,11,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998.0,3,8,12,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009.0,3,8,12,0,L,False,2021-12-23 14:58:49.850096+00:00
