client_id,unit_of_measure,kzex3,kzex6,andec,kzkeh,kzwob,kz1eh,kz2eh,dimid,zaehl,nennr,exp10,addko,expon,decan,isocode,primary,temp_value,temp_unit,famunit,press_val,press_unit,operation_flag,is_deleted,record_timestamp
100,MM,X,X,3.0,X,,,,LENGTH,1,1000,,,,,MMT,X,,,,,,I,False,2022-04-21 15:05:20.868144+00:00
100,KGS,X,X,,X,,,,MASFLO,1,1,,,,,KGS,X,,,,,,I,False,2022-04-21 15:05:20.868144+00:00
100,OHM,X,X,,,,,,RESIST,1,1,,,,,OHM,X,,,,,,I,False,2022-04-21 15:05:20.868144+00:00
100,M2,X,X,3.0,X,,,,SURFAC,1,1,,,,,MTK,X,,,,,,I,False,2022-04-21 15:05:20.868144+00:00
100,M3S,X,X,,X,,,,VOLFLO,1,1,,,,,MQS,X,,,,,,I,False,2022-04-21 15:05:20.868144+00:00
100,V,X,X,,,,,,VOLTAG,1,1,,,,,VLT,X,,,,,,I,False,2022-04-21 15:05:20.868144+00:00
100,L,X,X,3.0,X,,,,VOLUME,1,1000,,,,,LTR,X,,,,,,I,False,2022-04-21 15:05:20.868144+00:00
100,HL,X,X,3.0,X,,,,VOLUME,1,10,,,,,HLT,X,,,,,,I,False,2022-04-21 15:05:20.868144+00:00
100,M3,X,X,3.0,X,,,,VOLUME,1,1,,,,,MTQ,X,,,,,,I,False,2022-04-21 15:05:20.868144+00:00
100,ML,X,X,3.0,X,,,,VOLUME,1,1000000,,,,,MLT,X,,,,,,I,False,2022-04-21 15:05:20.868144+00:00
100,CCM,X,X,3.0,X,,,,VOLUME,1,1000000,,,,,CMQ,X,,,,,,I,False,2022-04-21 15:05:20.868144+00:00
100,CDM,X,X,3.0,X,,,,VOLUME,1,1000,,,,,DMQ,X,,,,,,I,False,2022-04-21 15:05:20.868144+00:00
0,G,X,X,3.0,X,,,,MASS,1,1000,,,,,GRM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,G,X,X,3.0,X,,,,MASS,1,1000,,,,,GRM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,G,X,X,3.0,X,,,,MASS,1,1000,,,,,GRM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,G,X,X,3.0,X,,,,MASS,1,1000,,,,,GRM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,G,X,X,3.0,X,,,,MASS,1,1000,,,,,GRM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,G,X,X,3.0,X,,,,MASS,1,1000,,,,,GRM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,G,X,X,3.0,X,,,,MASS,1,1000,,,,,GRM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,G,X,X,3.0,X,,,,MASS,1,1000,,,,,GRM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,G,X,X,3.0,X,,,,MASS,1,1000,,,,,GRM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,KG,X,X,3.0,X,,,,MASS,1,1,,,,,KGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,KG,X,X,3.0,X,,,,MASS,1,1,,,,,KGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,KG,X,X,3.0,X,,,,MASS,1,1,,,,,KGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,KG,X,X,3.0,X,,,,MASS,1,1,,,,,KGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KG,X,X,3.0,X,,,,MASS,1,1,,,,,KGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,KG,X,X,3.0,X,,,,MASS,1,1,,,,,KGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,KG,X,X,3.0,X,,,,MASS,1,1,,,,,KGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KG,X,X,3.0,X,,,,MASS,1,1,,,,,KGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KG,X,X,3.0,X,,,,MASS,1,1,,,,,KGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,MG,X,X,3.0,X,,,,MASS,1,1000000,,,,,MGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,MG,X,X,3.0,X,,,,MASS,1,1000000,,,,,MGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,MG,X,X,3.0,X,,,,MASS,1,1000000,,,,,MGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,MG,X,X,3.0,X,,,,MASS,1,1000000,,,,,MGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MG,X,X,3.0,X,,,,MASS,1,1000000,,,,,MGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,MG,X,X,3.0,X,,,,MASS,1,1000000,,,,,MGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,MG,X,X,3.0,X,,,,MASS,1,1000000,,,,,MGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MG,X,X,3.0,X,,,,MASS,1,1000000,,,,,MGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MG,X,X,3.0,X,,,,MASS,1,1000000,,,,,MGM,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,TO,X,X,3.0,X,,,,MASS,1000,1,,,,,TNE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,TO,X,X,3.0,X,,,,MASS,1000,1,,,,,TNE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,TO,X,X,3.0,X,,,,MASS,1000,1,,,,,TNE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,TO,X,X,3.0,X,,,,MASS,1000,1,,,,,TNE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TO,X,X,3.0,X,,,,MASS,1000,1,,,,,TNE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,TO,X,X,3.0,X,,,,MASS,1000,1,,,,,TNE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,TO,X,X,3.0,X,,,,MASS,1000,1,,,,,TNE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TO,X,X,3.0,X,,,,MASS,1000,1,,,,,TNE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TO,X,X,3.0,X,,,,MASS,1000,1,,,,,TNE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,K,X,X,,,,,,TEMP,1,1,,,,,KEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,K,X,X,,,,,,TEMP,1,1,,,,,KEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,K,X,X,,,,,,TEMP,1,1,,,,,KEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,K,X,X,,,,,,TEMP,1,1,,,,,KEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,K,X,X,,,,,,TEMP,1,1,,,,,KEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,K,X,X,,,,,,TEMP,1,1,,,,,KEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,K,X,X,,,,,,TEMP,1,1,,,,,KEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,K,X,X,,,,,,TEMP,1,1,,,,,KEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,K,X,X,,,,,,TEMP,1,1,,,,,KEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,FA,X,X,,,,,,TEMP,5,9,,255.372222,,,FAH,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,FA,X,X,,,,,,TEMP,5,9,,255.372222,,,FAH,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,FA,X,X,,,,,,TEMP,5,9,,255.372222,,,FAH,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,FA,X,X,,,,,,TEMP,5,9,,255.372222,,,FAH,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,FA,X,X,,,,,,TEMP,5,9,,255.372222,,,FAH,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,FA,X,X,,,,,,TEMP,5,9,,255.372222,,,FAH,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,FA,X,X,,,,,,TEMP,5,9,,255.372222,,,FAH,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,FA,X,X,,,,,,TEMP,5,9,,255.372222,,,FAH,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,FA,X,X,,,,,,TEMP,5,9,,255.372222,,,FAH,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,GC,X,X,,,,,,TEMP,1,1,,273.15,,,CEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,GC,X,X,,,,,,TEMP,1,1,,273.15,,,CEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,GC,X,X,,,,,,TEMP,1,1,,273.15,,,CEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,GC,X,X,,,,,,TEMP,1,1,,273.15,,,CEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,GC,X,X,,,,,,TEMP,1,1,,273.15,,,CEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,GC,X,X,,,,,,TEMP,1,1,,273.15,,,CEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,GC,X,X,,,,,,TEMP,1,1,,273.15,,,CEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,GC,X,X,,,,,,TEMP,1,1,,273.15,,,CEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,GC,X,X,,,,,,TEMP,1,1,,273.15,,,CEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,MGW,X,X,,,,,,POWER,1000000,1,,,,,MAW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,MGW,X,X,,,,,,POWER,1000000,1,,,,,MAW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,MGW,X,X,,,,,,POWER,1000000,1,,,,,MAW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,MGW,X,X,,,,,,POWER,1000000,1,,,,,MAW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MGW,X,X,,,,,,POWER,1000000,1,,,,,MAW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
