client_id,material_number,plant_code,saleable_inventory,open_order_qty,net_available,awd,woc,woc_low_flag
250,TMAT7,2000,0.0,0.0,0.0,,,False
250,TMAT8,2100,0.0,0.0,0.0,,,False
250,TMAT9,1100,0.0,0.0,0.0,,,False
50,000000000000000004,1000,2.0,1.0,1.0,0.75,1.3333333333333333,True
50,000000000000000021,0001,0.0,0.0,0.0,,,False
50,C0000001,1000,189124.0,173.0,188951.0,58.5,3229.931623931624,False
50,C0000001,2000,31505.0,42.0,31463.0,6.125,5136.816326530612,False
50,C0000001,3000,188553.0,42.0,188511.0,31.083333333333332,6064.697050938338,False
50,C0000001,4000,192950.0,103.0,192847.0,34.041666666666664,5665.028151774786,False
50,C0000001,5000,570062.0,49.0,570013.0,83.20833333333333,6850.431647471207,False
50,C0000002,1000,140690.0,102.0,140588.0,64.79166666666667,2169.8469453376206,False
50,C0000002,2000,33410.0,54.0,33356.0,8.916666666666666,3740.8598130841124,False
50,C0000002,3000,250425.0,38.0,250387.0,65.91666666666667,3798.538558786346,False
50,C0000002,4000,256717.0,83.0,256634.0,63.166666666666664,4062.807387862797,False
50,C0000002,5000,657794.0,34.0,657760.0,104.04166666666667,6322.082498998799,False
50,C0000003,1000,0.0,9.0,0.0,16.666666666666668,0.0,True
50,C0000003,2000,0.0,0.0,0.0,,,False
50,C0000004,1000,0.0,20.0,0.0,28.541666666666668,0.0,True
50,C0000004,2000,0.0,0.0,0.0,,,False
50,C0000005,1000,0.0,10.0,0.0,3.75,0.0,True
50,C0000005,2000,0.0,0.0,0.0,,,False
50,C0000006,1000,0.0,1.0,0.0,4.125,0.0,True
50,C0000006,2000,0.0,0.0,0.0,,,False
50,C0000007,1000,0.0,0.0,0.0,,,False
50,C0000007,2000,0.0,0.0,0.0,,,False
50,C0000008,1000,0.0,0.0,0.0,,,False
50,C0000008,2000,0.0,0.0,0.0,,,False
50,C0000009,1000,0.0,0.0,0.0,,,False
50,C0000009,2000,0.0,0.0,0.0,,,False
50,C0000010,1000,0.0,0.0,0.0,,,False
50,C0000010,2000,0.0,0.0,0.0,,,False
50,C0000011,1000,0.0,0.0,0.0,,,False
50,C0000011,2000,0.0,0.0,0.0,,,False
50,C0000012,1000,0.0,0.0,0.0,,,False
50,C0000012,2000,0.0,0.0,0.0,,,False
50,C0000013,1000,0.0,0.0,0.0,,,False
50,C0000013,2000,0.0,0.0,0.0,,,False
50,C0000014,1000,0.0,0.0,0.0,,,False
50,C0000014,2000,0.0,0.0,0.0,,,False
50,C0000015,1000,0.0,0.0,0.0,,,False
50,C0000015,2000,0.0,0.0,0.0,,,False
50,C0000016,1000,149328.0,44.0,149284.0,13.541666666666666,11024.049230769231,False
50,C0000016,2000,36477.0,16.0,36461.0,9.791666666666666,3723.676595744681,False
50,C0000016,3000,244556.0,5.0,244551.0,69.70833333333333,3508.203227734609,False
50,C0000016,4000,249577.0,36.0,249541.0,70.95833333333333,3516.7257780387554,False
50,C0000016,5000,593830.0,17.0,593813.0,101.41666666666667,5855.181594083812,False
50,C0000017,1000,104246.0,36.0,104210.0,10.166666666666666,10250.16393442623,False
50,C0000017,2000,30846.0,36.0,30810.0,8.291666666666666,3715.778894472362,False
50,C0000017,3000,246317.0,20.0,246297.0,63.208333333333336,3896.5906394199073,False
50,C0000017,4000,241884.0,104.0,241780.0,63.75,3792.627450980392,False
50,C0000017,5000,626060.0,31.0,626029.0,96.95833333333333,6456.68070477009,False
50,C0000018,1000,93272.0,25.0,93247.0,7.708333333333333,12096.90810810811,False
50,C0000018,2000,13625.0,26.0,13599.0,5.041666666666667,2697.3223140495866,False
50,C0000018,3000,95635.0,10.0,95625.0,32.791666666666664,2916.1372299872937,False
50,C0000018,4000,88658.0,79.0,88579.0,30.875,2868.9554655870447,False
50,C0000018,5000,327614.0,10.0,327604.0,59.125,5540.871035940803,False
50,C0000019,1000,0.0,8.0,0.0,,,False
50,C0000019,2000,0.0,0.0,0.0,,,False
50,C0000020,1000,0.0,0.0,0.0,,,False
50,C0000020,2000,0.0,0.0,0.0,,,False
50,C0000021,1000,0.0,0.0,0.0,,,False
50,C0000021,2000,0.0,0.0,0.0,,,False
50,C0000022,1000,0.0,0.0,0.0,,,False
50,C0000022,2000,0.0,0.0,0.0,,,False
50,C0000023,1000,0.0,0.0,0.0,,,False
50,C0000023,2000,0.0,0.0,0.0,,,False
50,C0000024,1000,0.0,0.0,0.0,,,False
50,C0000024,2000,0.0,0.0,0.0,,,False
50,C0000025,1000,154.0,0.0,154.0,0.9583333333333334,160.69565217391303,False
50,C0000025,2000,0.0,0.0,0.0,,,False
50,C0000026,1000,200.0,11.0,189.0,,,False
50,C0000026,2000,0.0,0.0,0.0,,,False
50,C0000027,1000,0.0,1.0,0.0,,,False
50,C0000027,2000,0.0,0.0,0.0,,,False
50,C0000028,1000,0.0,0.0,0.0,,,False
50,C0000028,2000,0.0,0.0,0.0,,,False
50,C0000029,1000,0.0,0.0,0.0,,,False
50,C0000029,2000,0.0,0.0,0.0,,,False
50,C0000030,1000,0.0,0.0,0.0,,,False
50,C0000030,2000,0.0,0.0,0.0,,,False
50,C0000031,1000,400.0,11.0,389.0,,,False
50,C0000031,2000,0.0,0.0,0.0,,,False
50,C0000032,1000,0.0,0.0,0.0,,,False
50,C0000032,2000,0.0,0.0,0.0,,,False
50,C0000033,1000,459122.0,39.0,459083.0,141.66666666666666,3240.5858823529416,False
50,C0000033,2000,35002.0,23.0,34979.0,9.958333333333334,3512.5355648535565,False
50,C0000033,3000,262074.0,36.0,262038.0,53.916666666666664,4860.055641421947,False
50,C0000033,4000,244827.0,76.0,244751.0,52.166666666666664,4691.712460063898,False
50,C0000033,5000,523602.0,34.0,523568.0,53.958333333333336,9703.190733590733,False
50,C0000034,1000,60698.0,54.0,60644.0,9.416666666666666,6440.070796460177,False
50,C0000034,2000,31637.0,17.0,31620.0,6.875,4599.272727272727,False
50,C0000034,3000,179334.0,22.0,179312.0,41.791666666666664,4290.616151545364,False
50,C0000034,4000,177732.0,62.0,177670.0,41.375,4294.138972809667,False
50,C0000034,5000,361798.0,18.0,361780.0,40.333333333333336,8969.752066115701,False
50,C0000035,1000,0.0,0.0,0.0,,,False
50,C0000035,2000,0.0,0.0,0.0,,,False
50,C0000036,1000,0.0,0.0,0.0,,,False
50,C0000036,2000,0.0,0.0,0.0,,,False
50,C0000037,1000,0.0,0.0,0.0,,,False
50,C0000037,2000,0.0,0.0,0.0,,,False
50,C0000038,1000,180.0,0.0,180.0,0.4166666666666667,432.0,False
50,C0000038,2000,0.0,0.0,0.0,,,False
50,C0000039,1000,58870.0,19.0,58851.0,6.458333333333333,9112.412903225806,False
50,C0000039,2000,21465.0,23.0,21442.0,6.291666666666667,3408.0,False
50,C0000039,3000,173118.0,20.0,173098.0,49.666666666666664,3485.1946308724832,False
50,C0000039,4000,161899.0,46.0,161853.0,45.333333333333336,3570.286764705882,False
50,C0000039,5000,342622.0,24.0,342598.0,46.666666666666664,7341.385714285715,False
50,C0000040,1000,23858.0,19.0,23839.0,1.5,15892.666666666666,False
50,C0000040,2000,7968.0,4.0,7964.0,0.8333333333333334,9556.8,False
50,C0000040,3000,5478.0,0.0,5478.0,0.5833333333333334,9390.857142857143,False
50,C0000040,4000,5460.0,48.0,5412.0,1.0,5412.0,False
50,C0000040,5000,25620.0,0.0,25620.0,4.416666666666667,5800.754716981131,False
50,C0000041,1000,0.0,0.0,0.0,,,False
50,C0000041,2000,0.0,0.0,0.0,,,False
50,C0000042,1000,0.0,0.0,0.0,,,False
50,C0000042,2000,0.0,0.0,0.0,,,False
50,C0000043,1000,0.0,0.0,0.0,,,False
50,C0000043,2000,0.0,0.0,0.0,,,False
50,C0000044,1000,35508.0,20.0,35488.0,3.8333333333333335,9257.739130434782,False
50,C0000044,2000,13755.0,14.0,13741.0,3.7916666666666665,3624.0,False
50,C0000044,3000,94665.0,8.0,94657.0,25.083333333333332,3773.700996677741,False
50,C0000044,4000,87286.0,41.0,87245.0,22.708333333333332,3841.981651376147,False
50,C0000044,5000,198188.0,12.0,198176.0,27.083333333333332,7317.267692307692,False
50,C0000045,1000,58578.0,29.0,58549.0,6.375,9184.156862745098,False
50,C0000045,2000,19453.0,24.0,19429.0,6.5,2989.076923076923,False
50,C0000045,3000,167987.0,16.0,167971.0,49.166666666666664,3416.3593220338985,False
50,C0000045,4000,158832.0,96.0,158736.0,44.458333333333336,3570.444236176195,False
50,C0000045,5000,352926.0,24.0,352902.0,50.208333333333336,7028.753526970954,False
50,C0000046,1000,0.0,0.0,0.0,,,False
50,C0000046,2000,0.0,0.0,0.0,,,False
50,C0000046,4000,0.0,0.0,0.0,,,False
50,C0000046,5000,0.0,0.0,0.0,,,False
50,C0000047,1000,0.0,0.0,0.0,,,False
50,C0000047,2000,0.0,0.0,0.0,,,False
50,C0000048,1000,0.0,0.0,0.0,,,False
50,C0000048,2000,0.0,0.0,0.0,,,False
50,C0000049,1000,0.0,0.0,0.0,,,False
50,C0000049,2000,0.0,0.0,0.0,,,False
50,C0000050,1000,0.0,0.0,0.0,,,False
50,C0000050,2000,0.0,0.0,0.0,,,False
50,C0000051,1000,0.0,0.0,0.0,,,False
50,C0000051,2000,0.0,0.0,0.0,,,False
50,C0000052,1000,0.0,0.0,0.0,,,False
50,C0000052,2000,0.0,0.0,0.0,,,False
50,C0000053,1000,190.0,0.0,190.0,0.20833333333333334,912.0,False
50,C0000053,2000,0.0,0.0,0.0,,,False
50,C0000054,1000,0.0,0.0,0.0,,,False
50,C0000054,2000,0.0,0.0,0.0,,,False
50,C0000055,1000,0.0,0.0,0.0,,,False
50,C0000055,2000,0.0,0.0,0.0,,,False
50,C0000056,1000,0.0,0.0,0.0,,,False
50,C0000056,2000,0.0,0.0,0.0,,,False
50,C0000057,1000,0.0,0.0,0.0,,,False
50,C0000057,2000,0.0,0.0,0.0,,,False
50,C0000058,1000,0.0,0.0,0.0,,,False
50,C0000058,2000,0.0,0.0,0.0,,,False
50,C0000059,1000,17712.0,125.0,17587.0,106.66666666666667,164.87812499999998,False
50,C0000059,2000,1991.0,0.0,1991.0,0.375,5309.333333333333,False
50,C0000059,3000,3569.0,110.0,3459.0,0.25,13836.0,False
50,C0000059,4000,3504.0,163.0,3341.0,0.875,3818.285714285714,False
50,C0000059,5000,25718.0,10.0,25708.0,5.125,5016.195121951219,False
50,C0000060,1000,106660.0,48.0,106612.0,10.541666666666666,10113.391304347826,False
50,C0000060,2000,13709.0,6.0,13703.0,4.083333333333333,3355.8367346938776,False
50,C0000060,3000,242173.0,20.0,242153.0,60.833333333333336,3980.5972602739726,False
50,C0000060,4000,230914.0,47.0,230867.0,54.5,4236.091743119266,False
50,C0000060,5000,457178.0,30.0,457148.0,59.75,7651.012552301255,False
50,C0000061,1000,0.0,0.0,0.0,,,False
50,C0000061,2000,0.0,0.0,0.0,,,False
50,C0000062,1000,0.0,0.0,0.0,,,False
50,C0000062,2000,0.0,0.0,0.0,,,False
50,C0000063,1000,0.0,0.0,0.0,,,False
50,C0000063,2000,0.0,0.0,0.0,,,False
50,C0000064,1000,0.0,0.0,0.0,,,False
50,C0000064,2000,0.0,0.0,0.0,,,False
50,C0000065,1000,0.0,0.0,0.0,,,False
50,C0000065,2000,0.0,0.0,0.0,,,False
50,C0000066,1000,0.0,0.0,0.0,,,False
50,C0000066,2000,0.0,0.0,0.0,,,False
50,C0000067,1000,0.0,0.0,0.0,,,False
50,C0000067,2000,0.0,0.0,0.0,,,False
50,C0000068,1000,384462.0,34.0,384428.0,92.625,4150.369770580297,False
50,C0000068,2000,23330.0,20.0,23310.0,10.208333333333334,2283.428571428571,False
50,C0000068,3000,164425.0,20.0,164405.0,60.833333333333336,2702.547945205479,False
50,C0000068,4000,158240.0,20.0,158220.0,53.541666666666664,2955.081712062257,False
50,C0000068,5000,322126.0,30.0,322096.0,57.625,5589.5184381778745,False
50,C0000069,1000,52100.0,27.0,52073.0,13.416666666666666,3881.217391304348,False
50,C0000069,2000,15921.0,11.0,15910.0,0.9166666666666666,17356.363636363636,False
50,C0000069,3000,99502.0,14.0,99488.0,9.083333333333334,10952.80733944954,False
50,C0000069,4000,94728.0,71.0,94657.0,8.75,10817.942857142858,False
50,C0000069,5000,205004.0,13.0,204991.0,12.5,16399.28,False
50,C0000070,1000,440296.0,38.0,440258.0,115.58333333333333,3809.009372746936,False
50,C0000070,2000,50881.0,24.0,50857.0,9.083333333333334,5598.935779816514,False
50,C0000070,3000,175552.0,16.0,175536.0,39.5,4443.949367088608,False
50,C0000070,4000,164692.0,39.0,164653.0,34.666666666666664,4749.6057692307695,False
50,C0000070,5000,360356.0,2529.0,357827.0,39.25,9116.611464968153,False
50,C0000071,1000,0.0,0.0,0.0,,,False
50,C0000071,2000,0.0,0.0,0.0,,,False
50,C0000072,1000,0.0,0.0,0.0,0.8333333333333334,0.0,True
50,C0000072,2000,0.0,0.0,0.0,,,False
50,C0000073,1000,0.0,0.0,0.0,,,False
50,C0000073,2000,0.0,0.0,0.0,,,False
50,C0000074,1000,190.0,0.0,190.0,0.20833333333333334,912.0,False
50,C0000074,2000,0.0,0.0,0.0,,,False
50,C0000075,1000,0.0,0.0,0.0,,,False
50,C0000075,2000,0.0,0.0,0.0,,,False
50,C0000076,1000,746.0,16.0,730.0,3.5,208.57142857142858,False
50,C0000076,2000,345.0,0.0,345.0,0.20833333333333334,1656.0,False
50,C0000077,1000,237674.0,2043.0,235631.0,84.08333333333333,2802.350842418236,False
50,C0000077,2000,4496.0,3.0,4493.0,6.083333333333333,738.5753424657535,False
50,C0000078,1000,0.0,0.0,0.0,,,False
50,C0000079,1000,0.0,0.0,0.0,,,False
50,C0000080,1000,0.0,0.0,0.0,,,False
50,C0000081,1000,0.0,0.0,0.0,,,False
50,C0000082,1000,0.0,0.0,0.0,,,False
800,000000000000000023,3000,0.0,0.0,0.0,,,False
800,000000000000000058,SG01,0.0,0.0,0.0,,,False
800,000000000000000059,SG01,0.0,0.0,0.0,,,False
800,000000000000000068,3000,0.0,0.0,0.0,,,False
800,000000000000000068,SG01,0.0,0.0,0.0,,,False
800,000000000000000521,7500,10000.0,0.0,10000.0,,,False
800,000000000000000578,1200,500.0,6.0,494.0,,,False
800,000000000000000637,SG01,0.0,0.0,0.0,,,False
800,000000000000000638,SG01,0.0,0.0,0.0,,,False
800,000000000000000640,SG01,0.0,0.0,0.0,,,False
800,000000000000000641,SG01,0.0,0.0,0.0,,,False
800,000000000000000642,SG01,0.0,0.0,0.0,,,False
800,000000000000000643,SG01,0.0,0.0,0.0,,,False
800,000000000000000644,SG01,0.0,0.0,0.0,,,False
800,000000000000000645,SG01,0.0,0.0,0.0,,,False
800,000000000000000646,SG01,0.0,0.0,0.0,,,False
800,000000000000000647,SG01,0.0,0.0,0.0,,,False
800,000000000000000648,SG01,0.0,0.0,0.0,,,False
800,000000000000000697,3000,0.0,0.0,0.0,,,False
800,000000000000000732,3000,0.0,0.0,0.0,,,False
800,000000000000000737,1200,0.0,0.0,0.0,,,False
800,000000000000000897,3000,0.0,0.0,0.0,,,False
800,000000000000000898,3000,0.0,0.0,0.0,,,False
800,000000000000000938,3000,0.0,0.0,0.0,,,False
800,000000000000000939,3000,0.0,0.0,0.0,,,False
800,000000000000000947,3000,0.0,0.0,0.0,,,False
800,000000000000000948,3000,0.0,0.0,0.0,,,False
800,000000000000000949,3000,0.0,0.0,0.0,,,False
800,000000000000000950,3000,0.0,0.0,0.0,,,False
800,000000000000000951,3000,0.0,0.0,0.0,,,False
800,000000000000000952,3000,0.0,0.0,0.0,,,False
800,000000000000000953,3000,0.0,0.0,0.0,,,False
800,000000000000000954,3000,0.0,0.0,0.0,,,False
800,000000000000000955,3000,0.0,0.0,0.0,,,False
800,000000000000000957,3000,0.0,0.0,0.0,,,False
800,000000000000000958,3000,0.0,0.0,0.0,,,False
800,000000000000000959,3000,0.0,0.0,0.0,,,False
800,000000000000000967,3800,0.0,0.0,0.0,,,False
800,000000000000001009,1100,0.0,0.0,0.0,,,False
800,000000000000001012,1100,0.0,0.0,0.0,,,False
800,000000000000001015,1100,0.0,0.0,0.0,,,False
800,000000000000001016,1100,0.0,0.0,0.0,,,False
800,000000000000001017,1100,0.0,0.0,0.0,,,False
800,000000000000001018,1100,0.0,0.0,0.0,,,False
800,000000000000001019,1100,0.0,0.0,0.0,,,False
800,000000000000001020,1100,0.0,0.0,0.0,,,False
800,000000000000001108,7500,0.0,0.0,0.0,,,False
800,000000000000001110,SL31,4940.0,0.0,4940.0,,,False
800,000000000000001121,SL31,1000.0,0.0,1000.0,,,False
800,000000000000001157,1000,0.0,0.0,0.0,,,False
800,000000000000001157,3000,0.0,0.0,0.0,,,False
800,000000000000001257,SL31,9999980.0,0.0,9999980.0,,,False
800,000000000000001257,SL39,9999980.0,0.0,9999980.0,,,False
800,000000000000001267,3000,25.0,0.0,25.0,,,False
800,000000000000001268,3000,25.0,0.0,25.0,,,False
800,000000000000001289,1000,855.0,0.0,855.0,,,False
800,000000000000001301,1000,20000.0,0.0,20000.0,,,False
800,000000000000001304,1000,0.0,0.0,0.0,,,False
800,000000000000001308,1000,20000.0,0.0,20000.0,,,False
800,000000000000001309,1000,20000.0,0.0,20000.0,,,False
800,000000000000001310,1000,10000.0,0.0,10000.0,,,False
800,000000000000001311,1000,9.0,0.0,9.0,,,False
800,000000000000001312,1000,10.0,0.0,10.0,,,False
800,000000000000001313,1000,1000.0,0.0,1000.0,,,False
800,000000000000001314,1000,1000.0,0.0,1000.0,,,False
800,000000000000001315,1000,200000.0,0.0,200000.0,,,False
800,000000000000001316,1000,200000.0,0.0,200000.0,,,False
800,000000000000001317,1000,20000.0,0.0,20000.0,,,False
800,000000000000001318,1000,400000.0,0.0,400000.0,,,False
800,000000000000001319,1000,400000.0,0.0,400000.0,,,False
800,000000000000001320,1000,10000.0,0.0,10000.0,,,False
800,000000000000001321,1000,10000.0,0.0,10000.0,,,False
800,000000000000001322,1000,10000.0,0.0,10000.0,,,False
800,000000000000001323,1000,10000.0,0.0,10000.0,,,False
800,000000000000001324,1000,10000.0,0.0,10000.0,,,False
800,000000000000001325,1000,2000.0,0.0,2000.0,,,False
800,000000000000001326,1000,200000.0,0.0,200000.0,,,False
800,000000000000001327,1000,10000.0,0.0,10000.0,,,False
800,000000000000001328,1000,10.0,0.0,10.0,,,False
800,000000000000001333,1000,120.0,0.0,120.0,,,False
800,000000000000001334,1000,5.0,0.0,5.0,,,False
800,000000000000001335,1000,5.0,0.0,5.0,,,False
800,000000000000001336,1000,60.0,0.0,60.0,,,False
800,000000000000001337,1000,65.0,0.0,65.0,,,False
800,000000000000001338,1000,70.0,0.0,70.0,,,False
800,000000000000001339,1000,75.0,0.0,75.0,,,False
800,000000000000001340,1000,80.0,0.0,80.0,,,False
800,000000000000001341,1000,85.0,0.0,85.0,,,False
800,000000000000001342,1000,90.0,0.0,90.0,,,False
800,000000000000001343,1000,95.0,0.0,95.0,,,False
800,000000000000001344,1000,100.0,0.0,100.0,,,False
800,000000000000001345,1000,950.0,0.0,950.0,,,False
800,000000000000001346,1000,9.0,0.0,9.0,,,False
800,000000000000001347,1000,550.0,0.0,550.0,,,False
800,000000000000001348,1000,140.0,0.0,140.0,,,False
800,000000000000001368,SL31,0.0,0.0,0.0,,,False
800,000000000000001397,3000,0.0,0.0,0.0,,,False
800,000000000000001398,3000,0.0,0.0,0.0,,,False
800,000000000000001399,3000,0.0,0.0,0.0,,,False
800,000000000000001400,3000,0.0,0.0,0.0,,,False
800,000000000000001401,3000,0.0,0.0,0.0,,,False
800,000000000000001402,3000,0.0,0.0,0.0,,,False
800,000000000000001408,3000,9999.0,0.0,9999.0,,,False
800,000000000000001417,3000,30.0,0.0,30.0,,,False
800,000000000000001427,3000,30.0,0.0,30.0,,,False
800,000000000000001700,1000,99.0,0.0,99.0,,,False
800,000000000000001718,1000,0.0,0.0,0.0,,,False
800,000000000000001737,3200,0.0,0.0,0.0,,,False
800,000000000000001788,1000,10000.0,0.0,10000.0,,,False
800,000000000000001789,3800,10000.0,0.0,10000.0,,,False
800,000000000000001800,3800,0.0,0.0,0.0,,,False
800,000000000000001837,3800,982.0,0.0,982.0,,,False
800,000000000000001877,9000,100.0,0.0,100.0,,,False
800,000000000000001878,9000,100.0,0.0,100.0,,,False
800,000000000000001879,9000,100.0,0.0,100.0,,,False
800,000000000000001887,3200,0.0,0.0,0.0,,,False
800,000000000000001887,3800,0.0,0.0,0.0,,,False
800,000000000000001889,3200,1099.0,12.0,1087.0,,,False
800,000000000000001889,3800,111111.0,0.0,111111.0,,,False
800,000000000000001981,1200,0.0,0.0,0.0,,,False
800,000000000000001997,0005,0.0,0.0,0.0,,,False
800,000000000000001998,0005,0.0,0.0,0.0,,,False
800,000000000000001999,0005,0.0,0.0,0.0,,,False
800,000000000000001999,1000,0.0,0.0,0.0,,,False
800,000000000000002000,0005,9900.0,0.0,9900.0,,,False
800,000000000000002012,3000,0.0,0.0,0.0,,,False
800,000000000000002305,1000,75.0,0.0,75.0,,,False
800,000000000000002305,3000,100.0,0.0,100.0,,,False
800,000000000000002306,3000,3.0,0.0,3.0,,,False
800,000000000000002307,3000,3.0,0.0,3.0,,,False
800,000000000000002310,3000,3.0,0.0,3.0,,,False
800,000000000000002311,3000,3.0,0.0,3.0,,,False
800,000000000000002312,3000,3.0,0.0,3.0,,,False
800,000000000000002315,3000,3.0,0.0,3.0,,,False
800,000000000000002316,3000,3.0,0.0,3.0,,,False
800,000000000000002317,3000,10.0,0.0,10.0,,,False
800,000000000000002477,3000,3.0,0.0,3.0,,,False
800,000000000000002479,3000,6.0,0.0,6.0,,,False
800,000000000000002480,3000,3.0,0.0,3.0,,,False
800,000000000000002481,3000,3.0,0.0,3.0,,,False
800,000000000000002483,3000,3.0,0.0,3.0,,,False
800,000000000000002486,3000,3.0,0.0,3.0,,,False
800,000000000000002487,3000,3.0,0.0,3.0,,,False
800,000000000000002501,3000,3.0,0.0,3.0,,,False
800,000000000000002729,3000,0.0,0.0,0.0,,,False
800,000000000000002730,0001,0.0,0.0,0.0,,,False
800,000000000000002847,3000,0.0,0.0,0.0,,,False
800,000000000000003001,3000,0.0,0.0,0.0,,,False
800,000000000000003225,0001,0.0,0.0,0.0,,,False
800,000000000000003225,1000,100.0,0.0,100.0,,,False
800,000000000000003225,1200,5.0,0.0,5.0,,,False
800,000000000000003225,3000,100.0,0.0,100.0,,,False
800,000000000000003328,1200,10.0,0.0,10.0,,,False
800,000000000050064997,1000,0.0,0.0,0.0,,,False
800,000000000050064997,3000,100000.0,59483.0,40517.0,,,False
800,000000000050065037,1200,0.0,0.0,0.0,,,False
800,000000000050065037,8500,0.0,0.0,0.0,,,False
800,000000000050065038,1200,0.0,0.0,0.0,,,False
800,000000000050065038,8500,0.0,0.0,0.0,,,False
800,000000000050065075,1000,0.0,0.0,0.0,,,False
800,000000000050065135,3000,0.0,0.0,0.0,,,False
800,000000000050065136,3000,0.0,0.0,0.0,,,False
800,000000000050065137,3000,0.0,0.0,0.0,,,False
800,000000000050065138,3000,0.0,0.0,0.0,,,False
800,000000000050065139,3000,0.0,0.0,0.0,,,False
800,000000000050065266,1100,2499.0,106.0,2393.0,,,False
800,000000000050065267,1100,2600.0,0.0,2600.0,,,False
800,000000000050065268,1100,2700.0,0.0,2700.0,,,False
800,000000000050065269,1100,0.0,0.0,0.0,,,False
800,000000000050065270,1100,0.0,0.0,0.0,,,False
800,000000000050065271,1100,0.0,0.0,0.0,,,False
800,000000000050065272,1100,0.0,0.0,0.0,,,False
800,000000000050065273,1100,0.0,0.0,0.0,,,False
800,000000000050065336,3000,0.0,0.0,0.0,,,False
800,000000000050065337,1100,0.0,0.0,0.0,,,False
800,000000000050065345,1000,0.0,0.0,0.0,,,False
800,000000000050065359,3000,0.0,0.0,0.0,,,False
800,000000000050065385,3800,0.0,20.0,0.0,,,False
800,000000000050065386,3800,0.0,20.0,0.0,,,False
800,000000000050065387,3800,1000.0,20.0,980.0,,,False
800,000000000050065418,1300,0.0,0.0,0.0,,,False
800,000000000050065426,3800,0.0,7.0,0.0,,,False
800,000000000050065427,1000,0.0,0.0,0.0,,,False
800,000000000050065429,1300,0.0,0.0,0.0,,,False
800,000000000050065581,1300,0.0,0.0,0.0,,,False
800,000000000050065638,3800,1.0,1.0,0.0,,,False
800,000000000050065639,1000,0.0,0.0,0.0,,,False
800,000000000050065674,3000,0.0,0.0,0.0,,,False
800,000000000050065675,3000,0.0,0.0,0.0,,,False
800,000000000050065676,3000,0.0,0.0,0.0,,,False
800,000000000050065677,3000,0.0,0.0,0.0,,,False
800,000000000050065678,3000,0.0,0.0,0.0,,,False
800,000000000050065825,8500,0.0,0.0,0.0,,,False
800,000000000050065836,8500,0.0,0.0,0.0,,,False
800,100-100,1000,9533.0,0.0,9533.0,,,False
800,100-100,1100,1007.0,0.0,1007.0,,,False
800,100-100,2000,0.0,0.0,0.0,,,False
800,100-100,2300,100.0,0.0,100.0,,,False
800,100-100,3000,2048.0,51.0,1997.0,,,False
800,100-100,3200,105000.0,0.0,105000.0,,,False
800,100-100,3800,0.0,0.0,0.0,,,False
800,100-100,6101,9.0,0.0,9.0,,,False
800,100-100,6102,1.0,0.0,1.0,,,False
800,100-100,SG01,0.0,0.0,0.0,,,False
800,100-101,1000,144.0,0.0,144.0,,,False
800,100-101,SG01,0.0,0.0,0.0,,,False
800,100-110,1000,270.0,0.0,270.0,,,False
800,100-110,2000,0.0,0.0,0.0,,,False
800,100-110,3000,316.0,0.0,316.0,,,False
800,100-110,6101,0.0,0.0,0.0,,,False
800,100-110,SG01,0.0,0.0,0.0,,,False
800,100-120,1000,1607.0,0.0,1607.0,,,False
800,100-120,2000,0.0,0.0,0.0,,,False
800,100-120,3000,797.0,0.0,797.0,,,False
800,100-120,6101,0.0,0.0,0.0,,,False
800,100-120,SG01,0.0,0.0,0.0,,,False
800,100-121,1000,0.0,0.0,0.0,,,False
800,100-130,1000,207.0,0.0,207.0,,,False
800,100-130,2000,1.0,0.0,1.0,,,False
800,100-130,2300,800.0,0.0,800.0,,,False
800,100-130,3000,2006.0,0.0,2006.0,,,False
800,100-130,SG01,0.0,0.0,0.0,,,False
800,100-200,1000,910.0,11.0,899.0,,,False
800,100-200,1100,0.0,0.0,0.0,,,False
800,100-200,2000,0.0,0.0,0.0,,,False
800,100-200,2300,0.0,0.0,0.0,,,False
800,100-200,3000,16.0,203.0,0.0,,,False
800,100-200,3800,0.0,0.0,0.0,,,False
800,100-200,SG01,0.0,0.0,0.0,,,False
800,100-210,1000,524.0,0.0,524.0,,,False
800,100-210,1100,0.0,0.0,0.0,,,False
800,100-210,3000,2640.0,0.0,2640.0,,,False
800,100-210,SG01,0.0,0.0,0.0,,,False
800,100-250,1000,0.0,0.0,0.0,,,False
800,100-251,1000,0.0,0.0,0.0,,,False
800,100-260,1000,0.0,0.0,0.0,,,False
800,100-261,1000,0.0,0.0,0.0,,,False
800,100-300,1000,3256.0,10.0,3246.0,,,False
800,100-300,2000,0.0,0.0,0.0,,,False
800,100-300,2300,100.0,0.0,100.0,,,False
800,100-300,3000,4674.0,180.0,4494.0,,,False
800,100-300,3800,0.0,0.0,0.0,,,False
800,100-300,SG01,0.0,0.0,0.0,,,False
800,100-301,1000,37.0,0.0,37.0,,,False
800,100-301,SG01,0.0,0.0,0.0,,,False
800,100-302,1000,1000.0,0.0,1000.0,,,False
800,100-302,SG01,0.0,0.0,0.0,,,False
800,100-310,1000,1563.0,0.0,1563.0,,,False
800,100-310,3000,718.0,0.0,718.0,,,False
800,100-310,SG01,0.0,0.0,0.0,,,False
800,100-400,1000,18.0,0.0,18.0,,,False
800,100-400,2300,100.0,0.0,100.0,,,False
800,100-400,3000,2402.0,0.0,2402.0,,,False
