client_id,material_number,plant_code,shipment_week,quantity_shipped
800,DPC1002,3200,2002-09-30,398.0
800,DPC1002,3200,2002-10-07,398.0
800,DPC1002,3200,2002-12-09,397.0
800,DPC1002,3200,2003-01-06,397.0
800,DPC1002,3200,2003-02-17,397.0
800,DPC1002,3200,2003-03-10,397.0
800,DPC1002,3200,2003-04-07,397.0
800,DPC1002,3200,2003-06-09,397.0
800,DPC1002,3200,2003-07-07,397.0
800,DPC1002,3200,2003-08-11,397.0
800,DPC1002,3200,2003-10-06,397.0
800,DPC1002,3200,2003-11-10,397.0
800,DPC1002,3200,2003-12-08,397.0
800,DPC1002,3200,2004-02-09,397.0
800,DPC1002,3200,2004-03-08,397.0
800,DPC1002,3200,2004-04-05,397.0
800,DPC1002,3200,2004-06-07,397.0
800,DPC1002,3200,2004-07-05,397.0
800,DPC1002,3200,2004-08-09,397.0
800,DPC1002,3200,2004-09-06,397.0
800,DPC1002,3200,2004-10-04,397.0
800,DPC1002,3200,2004-11-08,397.0
800,DPC1002,3200,2004-12-06,397.0
800,DPC1002,3200,2005-01-24,397.0
800,DPC1002,3200,2005-02-07,397.0
800,DPC1002,3200,2005-03-07,397.0
800,DPC1002,3200,2005-08-01,397.0
800,DPC1002,3200,2005-10-03,397.0
800,DPC1002,3200,2005-10-31,397.0
800,DPC1003,1200,1997-03-03,39.0
800,DPC1003,1200,1997-03-10,41.0
800,DPC1003,1200,1997-04-21,71.0
800,DPC1003,1200,1997-05-19,106.0
800,DPC1003,1200,1997-06-09,18.0
800,DPC1003,1200,1997-07-07,14.0
800,DPC1003,1200,1997-08-04,13.0
800,DPC1003,1200,1997-09-08,183.0
800,DPC1003,1200,1997-10-13,165.0
800,DPC1003,1200,1997-11-03,147.0
800,DPC1003,1200,1997-12-01,110.0
800,DPC1003,1200,1998-01-12,110.0
800,DPC1003,1200,1998-01-26,110.0
800,DPC1003,1200,1998-02-23,110.0
800,DPC1003,1200,1998-05-11,90.0
800,DPC1003,1200,1998-07-06,95.0
800,DPC1003,1200,1998-08-10,102.0
800,DPC1003,1200,1998-09-21,336.0
800,DPC1003,1200,1998-10-19,140.0
800,DPC1003,1200,1998-11-16,147.0
800,DPC1003,1200,1999-01-18,343.0
800,DPC1003,1200,1999-02-15,177.0
800,DPC1003,1200,1999-03-08,175.0
800,DPC1003,1200,1999-04-19,174.0
800,DPC1003,1200,1999-05-17,155.0
800,DPC1003,1200,1999-06-14,181.0
800,DPC1003,1200,1999-07-12,163.0
800,DPC1003,1200,1999-08-09,175.0
800,DPC1003,1200,1999-09-13,412.0
800,DPC1003,1200,1999-10-04,172.0
800,DPC1003,1200,1999-11-08,181.0
800,DPC1003,1200,1999-12-06,51.0
800,DPC1003,1200,2000-01-10,195.0
800,DPC1003,1200,2000-02-07,182.0
800,DPC1003,1200,2000-03-06,181.0
800,DPC1003,1200,2000-04-17,179.0
800,DPC1003,1200,2000-05-08,159.0
800,DPC1003,1200,2000-06-05,186.0
800,DPC1003,1200,2000-07-10,168.0
800,DPC1003,1200,2000-08-07,181.0
800,DPC1003,1200,2000-09-25,213.0
800,DPC1003,1200,2000-10-09,177.0
800,DPC1003,1200,2000-11-06,186.0
800,DPC1003,1200,2000-12-18,159.0
800,DPC1003,1200,2001-01-08,205.0
800,DPC1003,1200,2001-03-05,190.0
800,DPC1003,1200,2001-04-09,188.0
800,DPC1003,1200,2001-05-14,334.0
800,DPC1003,1200,2001-06-11,390.0
800,DPC1003,1200,2001-07-09,354.0
800,DPC1003,1200,2001-08-06,190.0
800,DPC1003,1200,2001-09-10,223.0
800,DPC1003,1200,2001-10-08,186.0
800,DPC1003,1200,2001-11-05,195.0
800,DPC1003,1200,2001-12-10,167.0
800,DPC1003,1200,2002-02-04,397.0
800,DPC1003,1200,2002-03-11,190.0
800,DPC1003,1200,2002-04-08,188.0
800,DPC1003,1200,2002-06-10,195.0
800,DPC1003,1200,2002-08-05,190.0
800,DPC1003,1200,2002-09-09,223.0
800,DPC1003,1200,2002-12-02,195.0
800,DPC1003,1200,2002-12-09,167.0
800,DPC1003,1200,2003-02-03,205.0
800,DPC1003,1200,2003-02-10,192.0
800,DPC1003,1200,2003-03-10,190.0
800,DPC1003,1200,2003-04-07,188.0
800,DPC1003,1200,2003-05-12,167.0
800,DPC1003,1200,2003-07-07,177.0
800,DPC1003,1200,2003-08-11,190.0
800,DPC1003,1200,2003-09-08,223.0
800,DPC1003,1200,2003-10-13,186.0
800,DPC1003,1200,2003-11-10,195.0
800,DPC1003,1200,2003-12-08,167.0
800,DPC1003,1200,2004-01-12,167.0
800,DPC1003,1200,2004-02-09,176.0
800,DPC1003,1200,2004-03-08,174.0
800,DPC1003,1200,2004-04-12,172.0
800,DPC1003,1200,2004-05-10,154.0
800,DPC1003,1200,2004-06-07,179.0
800,DPC1003,1200,2004-07-12,162.0
800,DPC1003,1200,2004-08-09,174.0
800,DPC1003,1200,2004-09-06,205.0
800,DPC1003,1200,2004-10-11,171.0
800,DPC1003,1200,2004-11-08,179.0
800,DPC1003,1200,2004-12-13,154.0
800,DPC1003,1200,2005-01-31,188.0
800,DPC1003,1200,2005-02-07,176.0
800,DPC1003,1200,2005-03-07,174.0
800,DPC1003,1200,2005-04-11,172.0
800,DPC1003,1200,2005-05-09,154.0
800,DPC1003,1200,2005-06-06,179.0
800,DPC1003,1200,2005-07-11,162.0
800,DPC1003,1200,2005-08-08,174.0
800,DPC1003,1200,2005-09-12,205.0
800,DPC1003,1200,2005-10-10,171.0
800,DPC1003,1200,2005-11-07,179.0
800,DPC1003,3200,2002-09-30,447.0
800,DPC1003,3200,2002-10-07,224.0
800,DPC1003,3200,2002-11-18,223.0
800,DPC1003,3200,2002-12-09,223.0
800,DPC1003,3200,2003-01-13,223.0
800,DPC1003,3200,2003-02-17,223.0
800,DPC1003,3200,2003-03-10,223.0
800,DPC1003,3200,2003-04-07,223.0
800,DPC1003,3200,2003-05-12,223.0
800,DPC1003,3200,2003-06-09,223.0
800,DPC1003,3200,2003-07-14,223.0
800,DPC1003,3200,2003-08-11,223.0
800,DPC1003,3200,2003-09-08,223.0
800,DPC1003,3200,2003-10-06,223.0
800,DPC1003,3200,2003-11-10,223.0
800,DPC1003,3200,2003-12-08,223.0
800,DPC1003,3200,2004-02-09,223.0
800,DPC1003,3200,2004-03-08,223.0
800,DPC1003,3200,2004-05-10,223.0
800,DPC1003,3200,2004-06-07,223.0
800,DPC1003,3200,2004-07-12,223.0
800,DPC1003,3200,2004-08-09,223.0
800,DPC1003,3200,2004-09-13,223.0
800,DPC1003,3200,2004-10-11,223.0
800,DPC1003,3200,2004-11-08,223.0
800,DPC1003,3200,2004-12-13,223.0
800,DPC1003,3200,2005-01-24,223.0
800,DPC1003,3200,2005-02-07,223.0
800,DPC1003,3200,2005-03-07,223.0
800,DPC1003,3200,2005-06-13,223.0
800,DPC1003,3200,2005-07-11,223.0
800,DPC1003,3200,2005-08-01,223.0
800,DPC1003,3200,2005-11-07,223.0
800,DPC1003,5000,2011-12-05,1.0
800,DPC1004,1200,1997-03-10,41.0
800,DPC1004,1200,1997-04-21,37.0
800,DPC1004,1200,1997-05-05,55.0
800,DPC1004,1200,1997-06-02,9.0
800,DPC1004,1200,1997-07-14,7.0
800,DPC1004,1200,1997-08-11,6.0
800,DPC1004,1200,1997-09-08,90.0
800,DPC1004,1200,1997-10-13,81.0
800,DPC1004,1200,1997-11-10,72.0
800,DPC1004,1200,1997-12-08,54.0
800,DPC1004,1200,1998-01-12,60.0
800,DPC1004,1200,1998-01-26,60.0
800,DPC1004,1200,1998-02-23,60.0
800,DPC1004,1200,1998-04-13,55.0
800,DPC1004,1200,1998-05-11,49.0
800,DPC1004,1200,1998-07-06,51.0
800,DPC1004,1200,1998-08-10,55.0
800,DPC1004,1200,1998-09-21,90.0
800,DPC1004,1200,1998-10-19,75.0
800,DPC1004,1200,1998-11-16,79.0
800,DPC1004,1200,1998-12-14,68.0
800,DPC1004,1200,1999-01-18,181.0
800,DPC1004,1200,1999-02-15,92.0
800,DPC1004,1200,1999-03-15,91.0
800,DPC1004,1200,1999-04-19,90.0
800,DPC1004,1200,1999-05-17,80.0
800,DPC1004,1200,1999-06-14,94.0
800,DPC1004,1200,1999-07-12,85.0
800,DPC1004,1200,1999-08-16,91.0
800,DPC1004,1200,1999-09-13,214.0
800,DPC1004,1200,1999-10-11,89.0
800,DPC1004,1200,1999-11-08,94.0
800,DPC1004,1200,1999-12-06,26.0
800,DPC1004,1200,2000-01-10,101.0
800,DPC1004,1200,2000-02-07,95.0
800,DPC1004,1200,2000-03-06,94.0
800,DPC1004,1200,2000-04-17,93.0
800,DPC1004,1200,2000-05-08,83.0
800,DPC1004,1200,2000-06-12,96.0
800,DPC1004,1200,2000-07-10,87.0
800,DPC1004,1200,2000-08-07,94.0
800,DPC1004,1200,2000-09-25,110.0
800,DPC1004,1200,2000-10-09,92.0
800,DPC1004,1200,2000-11-13,96.0
800,DPC1004,1200,2000-12-11,83.0
800,DPC1004,1200,2001-01-08,106.0
800,DPC1004,1200,2001-03-12,98.0
800,DPC1004,1200,2001-04-09,97.0
800,DPC1004,1200,2001-05-14,174.0
800,DPC1004,1200,2001-06-11,202.0
800,DPC1004,1200,2001-07-09,184.0
800,DPC1004,1200,2001-08-06,98.0
800,DPC1004,1200,2001-09-10,116.0
800,DPC1004,1200,2001-10-08,97.0
800,DPC1004,1200,2001-11-12,101.0
800,DPC1004,1200,2001-12-10,87.0
800,DPC1004,1200,2002-02-04,106.0
800,DPC1004,1200,2002-02-11,99.0
800,DPC1004,1200,2002-03-11,98.0
800,DPC1004,1200,2002-04-08,97.0
800,DPC1004,1200,2002-06-10,101.0
800,DPC1004,1200,2002-08-12,98.0
800,DPC1004,1200,2002-09-09,116.0
800,DPC1004,1200,2002-12-02,101.0
800,DPC1004,1200,2002-12-09,87.0
800,DPC1004,1200,2003-02-03,106.0
800,DPC1004,1200,2003-02-10,99.0
800,DPC1004,1200,2003-03-10,98.0
800,DPC1004,1200,2003-04-14,97.0
800,DPC1004,1200,2003-05-12,87.0
800,DPC1004,1200,2003-06-16,101.0
800,DPC1004,1200,2003-07-14,92.0
800,DPC1004,1200,2003-08-11,98.0
800,DPC1004,1200,2003-09-08,116.0
800,DPC1004,1200,2003-10-13,97.0
800,DPC1004,1200,2003-11-10,101.0
800,DPC1004,1200,2003-12-08,87.0
800,DPC1004,1200,2004-01-12,87.0
800,DPC1004,1200,2004-02-16,92.0
800,DPC1004,1200,2004-03-08,91.0
800,DPC1004,1200,2004-04-12,90.0
800,DPC1004,1200,2004-06-14,94.0
800,DPC1004,1200,2004-07-12,85.0
800,DPC1004,1200,2004-08-09,91.0
800,DPC1004,1200,2004-09-13,107.0
800,DPC1004,1200,2004-10-11,89.0
800,DPC1004,1200,2004-11-15,94.0
800,DPC1004,1200,2004-12-13,80.0
800,DPC1004,1200,2005-01-31,98.0
800,DPC1004,1200,2005-02-14,92.0
800,DPC1004,1200,2005-03-14,91.0
800,DPC1004,1200,2005-05-09,80.0
800,DPC1004,1200,2005-06-13,94.0
800,DPC1004,1200,2005-07-11,85.0
800,DPC1004,1200,2005-09-12,107.0
800,DPC1004,1200,2005-10-17,89.0
800,DPC1004,1200,2005-11-14,94.0
800,DPC1004,3200,2002-09-30,233.0
800,DPC1004,3200,2002-10-07,1.0
800,DPC1004,3200,2002-10-14,116.0
800,DPC1004,3200,2002-11-11,116.0
800,DPC1004,3200,2002-12-16,116.0
800,DPC1004,3200,2003-01-13,116.0
800,DPC1004,3200,2003-03-17,101.0
800,DPC1004,3200,2003-04-14,87.0
800,DPC1004,3200,2003-05-12,116.0
800,DPC1004,3200,2003-06-16,116.0
800,DPC1004,3200,2003-07-14,116.0
800,DPC1004,3200,2003-08-11,116.0
800,DPC1004,3200,2003-09-15,116.0
800,DPC1004,3200,2003-10-13,116.0
800,DPC1004,3200,2003-11-17,116.0
800,DPC1004,3200,2003-12-15,116.0
800,DPC1004,3200,2004-01-12,116.0
800,DPC1004,3200,2004-02-09,116.0
800,DPC1004,3200,2004-03-15,116.0
800,DPC1004,3200,2004-04-12,116.0
800,DPC1004,3200,2004-05-17,116.0
800,DPC1004,3200,2004-06-14,116.0
800,DPC1004,3200,2004-07-12,116.0
800,DPC1004,3200,2004-08-16,116.0
800,DPC1004,3200,2004-09-13,116.0
800,DPC1004,3200,2004-10-11,116.0
800,DPC1004,3200,2004-11-15,116.0
800,DPC1004,3200,2004-12-13,116.0
800,DPC1004,3200,2005-01-31,116.0
800,DPC1004,3200,2005-02-14,116.0
800,DPC1004,3200,2005-03-14,116.0
800,DPC1004,3200,2005-08-08,116.0
800,DPC1005,1000,1998-09-14,287.0
800,DPC1005,1200,1997-03-03,70.0
800,DPC1005,1200,1997-03-10,76.0
800,DPC1005,1200,1997-04-21,130.0
800,DPC1005,1200,1997-05-12,195.0
800,DPC1005,1200,1997-06-09,33.0
800,DPC1005,1200,1997-06-30,25.0
800,DPC1005,1200,1997-08-11,23.0
800,DPC1005,1200,1997-09-22,333.0
800,DPC1005,1200,1997-10-20,300.0
800,DPC1005,1200,1997-11-10,267.0
800,DPC1005,1200,1997-12-08,200.0
800,DPC1005,1200,1998-01-19,204.0
800,DPC1005,1200,1998-01-26,161.0
800,DPC1005,1200,1998-02-23,200.0
800,DPC1005,1200,1998-05-11,167.0
800,DPC1005,1200,1998-06-15,194.0
800,DPC1005,1200,1998-07-13,176.0
800,DPC1005,1200,1998-08-10,100.0
800,DPC1005,1200,1998-10-19,250.0
800,DPC1005,1200,1998-11-16,263.0
800,DPC1005,1200,1998-12-14,225.0
800,DPC1005,1200,1999-01-18,618.0
800,DPC1005,1200,1999-02-15,321.0
800,DPC1005,1200,1999-03-15,318.0
800,DPC1005,1200,1999-04-19,315.0
800,DPC1005,1200,1999-04-26,80.0
800,DPC1005,1200,1999-05-17,281.0
800,DPC1005,1200,1999-06-28,528.0
800,DPC1005,1200,1999-07-19,296.0
800,DPC1005,1200,1999-08-16,318.0
800,DPC1005,1200,1999-09-13,748.0
800,DPC1005,1200,1999-10-11,312.0
800,DPC1005,1200,1999-11-15,328.0
800,DPC1005,1200,1999-12-13,94.0
800,DPC1005,1200,2000-01-17,354.0
800,DPC1005,1200,2000-02-14,331.0
800,DPC1005,1200,2000-03-13,328.0
800,DPC1005,1200,2000-04-10,325.0
800,DPC1005,1200,2000-05-15,289.0
800,DPC1005,1200,2000-06-12,338.0
800,DPC1005,1200,2000-07-31,305.0
800,DPC1005,1200,2000-08-14,328.0
800,DPC1005,1200,2000-09-25,386.0
800,DPC1005,1200,2000-10-16,322.0
800,DPC1005,1200,2000-11-13,338.0
800,DPC1005,1200,2000-12-11,289.0
800,DPC1005,1200,2001-01-15,371.0
800,DPC1005,1200,2001-03-12,344.0
800,DPC1005,1200,2001-04-16,341.0
800,DPC1005,1200,2001-05-14,608.0
800,DPC1005,1200,2001-06-18,710.0
800,DPC1005,1200,2001-07-09,642.0
800,DPC1005,1200,2001-08-13,344.0
800,DPC1005,1200,2001-09-10,405.0
800,DPC1005,1200,2001-10-15,338.0
800,DPC1005,1200,2001-11-12,355.0
800,DPC1005,1200,2001-12-10,304.0
800,DPC1005,1200,2002-02-04,371.0
800,DPC1005,1200,2002-02-18,348.0
800,DPC1005,1200,2002-03-18,344.0
800,DPC1005,1200,2002-04-15,341.0
800,DPC1005,1200,2002-07-15,321.0
800,DPC1005,1200,2002-12-02,355.0
800,DPC1005,1200,2002-12-16,304.0
800,DPC1005,1200,2003-02-03,371.0
800,DPC1005,1200,2003-02-17,348.0
800,DPC1005,1200,2003-03-17,344.0
800,DPC1005,1200,2003-04-14,341.0
800,DPC1005,1200,2003-05-19,304.0
800,DPC1005,1200,2003-06-16,355.0
800,DPC1005,1200,2003-07-14,321.0
800,DPC1005,1200,2003-08-18,344.0
800,DPC1005,1200,2003-09-15,405.0
800,DPC1005,1200,2003-10-20,338.0
800,DPC1005,1200,2003-12-01,355.0
800,DPC1005,1200,2003-12-15,304.0
800,DPC1005,1200,2004-01-19,304.0
800,DPC1005,1200,2004-02-16,319.0
800,DPC1005,1200,2004-03-15,316.0
800,DPC1005,1200,2004-04-19,313.0
800,DPC1005,1200,2004-05-17,279.0
800,DPC1005,1200,2004-06-14,325.0
800,DPC1005,1200,2004-07-12,294.0
800,DPC1005,1200,2004-08-16,316.0
800,DPC1005,1200,2004-09-13,372.0
800,DPC1005,1200,2004-10-18,310.0
800,DPC1005,1200,2004-11-15,325.0
800,DPC1005,1200,2004-12-13,279.0
800,DPC1005,1200,2005-01-31,341.0
800,DPC1005,1200,2005-02-14,319.0
800,DPC1005,1200,2005-03-14,316.0
800,DPC1005,1200,2005-04-18,313.0
800,DPC1005,1200,2005-05-16,279.0
800,DPC1005,1200,2005-06-13,325.0
800,DPC1005,1200,2005-07-18,294.0
800,DPC1005,1200,2005-08-15,316.0
800,DPC1005,1200,2005-09-12,372.0
800,DPC1005,1200,2005-10-17,310.0
800,DPC1005,1200,2005-11-14,325.0
800,DPC1005,3200,2002-09-30,406.0
800,DPC1005,3200,2002-10-07,1.0
800,DPC1005,3200,2002-10-14,405.0
800,DPC1005,3200,2002-11-18,405.0
800,DPC1005,3200,2002-12-16,405.0
800,DPC1005,3200,2003-01-13,405.0
800,DPC1005,3200,2003-02-17,405.0
800,DPC1005,3200,2003-03-17,404.0
800,DPC1005,3200,2003-04-14,404.0
800,DPC1005,3200,2003-05-19,405.0
800,DPC1005,3200,2003-06-16,405.0
800,DPC1005,3200,2003-07-14,405.0
800,DPC1005,3200,2003-08-18,405.0
800,DPC1005,3200,2003-09-15,404.0
800,DPC1005,3200,2003-10-13,404.0
800,DPC1005,3200,2003-12-15,405.0
800,DPC1005,3200,2004-01-19,405.0
800,DPC1005,3200,2004-02-16,405.0
800,DPC1005,3200,2004-03-15,405.0
800,DPC1005,3200,2004-04-19,405.0
800,DPC1005,3200,2004-05-17,405.0
800,DPC1005,3200,2004-06-14,405.0
800,DPC1005,3200,2004-08-16,405.0
800,DPC1005,3200,2004-09-20,405.0
800,DPC1005,3200,2004-10-18,405.0
800,DPC1005,3200,2004-11-15,405.0
800,DPC1005,3200,2004-12-13,405.0
800,DPC1005,3200,2005-01-24,405.0
800,DPC1005,3200,2005-02-14,405.0
800,DPC1005,3200,2005-03-14,405.0
800,DPC1005,3200,2005-07-18,405.0
800,DPC1005,3200,2005-09-19,405.0
800,DPC1005,3200,2005-10-10,810.0
800,DPC1005,3200,2005-10-17,405.0
800,DPC1009,1200,1997-03-03,111.0
800,DPC1009,1200,1997-03-10,110.0
800,DPC1009,1200,1997-04-21,197.0
800,DPC1009,1200,1997-05-19,295.0
800,DPC1009,1200,1997-06-09,49.0
800,DPC1009,1200,1997-06-30,36.0
800,DPC1009,1200,1997-08-04,33.0
800,DPC1009,1200,1997-09-08,473.0
800,DPC1009,1200,1997-10-13,426.0
800,DPC1009,1200,1997-11-03,379.0
800,DPC1009,1200,1997-12-01,284.0
800,DPC1009,1200,1998-01-12,412.0
800,DPC1009,1200,1998-02-23,300.0
800,DPC1009,1200,1998-04-13,286.0
800,DPC1009,1200,1998-06-01,297.0
800,DPC1009,1200,1998-07-06,269.0
800,DPC1009,1200,1998-09-21,460.0
800,DPC1009,1200,1998-10-12,383.0
800,DPC1009,1200,1998-11-09,402.0
800,DPC1009,1200,1998-12-14,345.0
800,DPC1009,1200,1999-01-11,863.0
800,DPC1009,1200,1999-02-08,413.0
800,DPC1009,1200,1999-03-08,409.0
800,DPC1009,1200,1999-04-12,405.0
800,DPC1009,1200,1999-05-10,361.0
800,DPC1009,1200,1999-06-14,421.0
800,DPC1009,1200,1999-07-12,381.0
800,DPC1009,1200,1999-08-09,409.0
800,DPC1009,1200,1999-09-06,964.0
800,DPC1009,1200,1999-10-04,401.0
800,DPC1009,1200,1999-11-01,421.0
800,DPC1009,1200,1999-12-06,121.0
800,DPC1009,1200,2000-01-10,455.0
800,DPC1009,1200,2000-01-31,426.0
800,DPC1009,1200,2000-03-06,422.0
800,DPC1009,1200,2000-04-17,418.0
800,DPC1009,1200,2000-05-01,372.0
800,DPC1009,1200,2000-06-05,434.0
800,DPC1009,1200,2000-07-31,815.0
800,DPC1009,1200,2000-09-25,496.0
800,DPC1009,1200,2000-10-02,413.0
800,DPC1009,1200,2000-11-06,434.0
800,DPC1009,1200,2000-12-04,372.0
800,DPC1009,1200,2001-01-08,477.0
800,DPC1009,1200,2001-03-05,443.0
800,DPC1009,1200,2001-04-02,438.0
800,DPC1009,1200,2001-05-14,782.0
800,DPC1009,1200,2001-06-04,912.0
800,DPC1009,1200,2001-07-02,824.0
800,DPC1009,1200,2001-08-06,443.0
800,DPC1009,1200,2001-09-03,521.0
800,DPC1009,1200,2001-10-01,434.0
800,DPC1009,1200,2001-11-05,456.0
800,DPC1009,1200,2001-12-03,391.0
800,DPC1009,1200,2002-02-04,924.0
800,DPC1009,1200,2002-03-04,443.0
800,DPC1009,1200,2002-04-01,438.0
800,DPC1009,1200,2002-06-03,456.0
800,DPC1009,1200,2002-08-05,443.0
800,DPC1009,1200,2002-09-02,521.0
800,DPC1009,1200,2002-12-02,456.0
800,DPC1009,1200,2002-12-09,391.0
800,DPC1009,1200,2003-02-03,477.0
800,DPC1009,1200,2003-02-10,447.0
800,DPC1009,1200,2003-03-10,443.0
800,DPC1009,1200,2003-04-07,438.0
800,DPC1009,1200,2003-06-02,456.0
800,DPC1009,1200,2003-07-07,412.0
800,DPC1009,1200,2003-08-11,443.0
800,DPC1009,1200,2003-09-08,521.0
800,DPC1009,1200,2003-10-06,434.0
800,DPC1009,1200,2003-11-10,456.0
800,DPC1009,1200,2003-12-08,391.0
800,DPC1009,1200,2004-01-12,391.0
800,DPC1009,1200,2004-02-09,384.0
800,DPC1009,1200,2004-03-08,381.0
800,DPC1009,1200,2004-04-05,377.0
800,DPC1009,1200,2004-05-10,336.0
800,DPC1009,1200,2004-06-07,392.0
800,DPC1009,1200,2004-07-05,355.0
800,DPC1009,1200,2004-08-09,381.0
800,DPC1009,1200,2004-09-06,448.0
800,DPC1009,1200,2004-10-11,373.0
800,DPC1009,1200,2004-11-08,392.0
800,DPC1009,1200,2004-12-06,336.0
800,DPC1009,1200,2005-01-31,410.0
800,DPC1009,1200,2005-02-07,384.0
800,DPC1009,1200,2005-03-07,381.0
800,DPC1009,1200,2005-04-11,377.0
800,DPC1009,1200,2005-06-06,392.0
800,DPC1009,1200,2005-07-04,355.0
800,DPC1009,1200,2005-08-08,381.0
800,DPC1009,1200,2005-09-05,448.0
800,DPC1009,1200,2005-10-10,373.0
800,DPC1009,1200,2005-11-07,392.0
800,DPC1009,3200,2002-09-30,522.0
800,DPC1009,3200,2002-10-07,522.0
800,DPC1009,3200,2002-11-04,521.0
800,DPC1009,3200,2002-12-09,521.0
800,DPC1009,3200,2003-01-06,521.0
800,DPC1009,3200,2003-02-17,521.0
800,DPC1009,3200,2003-03-10,491.0
800,DPC1009,3200,2003-04-07,491.0
800,DPC1009,3200,2003-06-09,521.0
800,DPC1009,3200,2003-07-07,521.0
800,DPC1009,3200,2003-08-11,521.0
800,DPC1009,3200,2003-10-06,521.0
800,DPC1009,3200,2003-11-10,521.0
800,DPC1009,3200,2003-12-08,521.0
800,DPC1009,3200,2004-02-09,521.0
800,DPC1009,3200,2004-03-08,521.0
800,DPC1009,3200,2004-04-05,521.0
800,DPC1009,3200,2004-06-07,491.0
800,DPC1009,3200,2004-07-05,491.0
800,DPC1009,3200,2004-08-09,391.0
800,DPC1009,3200,2004-09-06,391.0
800,DPC1009,3200,2004-10-04,521.0
800,DPC1009,3200,2004-11-08,521.0
800,DPC1009,3200,2004-12-06,521.0
800,DPC1009,3200,2005-01-24,521.0
800,DPC1009,3200,2005-02-07,521.0
800,DPC1009,3200,2005-03-07,521.0
800,DPC1009,3200,2005-08-01,521.0
800,DPC1009,3200,2005-10-03,521.0
800,DPC1009,3200,2005-10-31,521.0
800,DPC1010,1200,1997-03-03,100.0
800,DPC1010,1200,1997-03-10,113.0
800,DPC1010,1200,1997-04-21,189.0
800,DPC1010,1200,1997-05-19,284.0
800,DPC1010,1200,1997-06-09,47.0
800,DPC1010,1200,1997-07-07,36.0
800,DPC1010,1200,1997-08-04,34.0
800,DPC1010,1200,1997-09-08,480.0
800,DPC1010,1200,1997-10-13,432.0
800,DPC1010,1200,1997-11-03,384.0
800,DPC1010,1200,1997-12-01,288.0
800,DPC1010,1200,1998-01-12,293.0
800,DPC1010,1200,1998-02-23,280.0
800,DPC1010,1200,1998-05-11,240.0
800,DPC1010,1200,1998-07-06,253.0
800,DPC1010,1200,1998-08-10,272.0
800,DPC1010,1200,1998-09-21,450.0
800,DPC1010,1200,1998-10-19,375.0
800,DPC1010,1200,1998-11-16,394.0
800,DPC1010,1200,1998-12-14,444.0
800,DPC1010,1200,1999-01-18,819.0
800,DPC1010,1200,1999-02-15,380.0
800,DPC1010,1200,1999-03-08,377.0
800,DPC1010,1200,1999-04-19,373.0
800,DPC1010,1200,1999-05-17,332.0
800,DPC1010,1200,1999-06-14,388.0
800,DPC1010,1200,1999-07-12,351.0
800,DPC1010,1200,1999-08-09,377.0
800,DPC1010,1200,1999-09-13,886.0
800,DPC1010,1200,1999-10-04,369.0
800,DPC1010,1200,1999-11-08,388.0
800,DPC1010,1200,1999-12-06,111.0
800,DPC1010,1200,2000-01-10,419.0
800,DPC1010,1200,2000-02-07,392.0
800,DPC1010,1200,2000-03-06,388.0
800,DPC1010,1200,2000-04-17,384.0
800,DPC1010,1200,2000-05-08,343.0
800,DPC1010,1200,2000-06-05,400.0
800,DPC1010,1200,2000-07-10,362.0
800,DPC1010,1200,2000-08-07,388.0
800,DPC1010,1200,2000-09-25,457.0
800,DPC1010,1200,2000-10-09,381.0
800,DPC1010,1200,2000-11-06,400.0
800,DPC1010,1200,2000-12-18,202.0
800,DPC1010,1200,2001-01-08,299.0
800,DPC1010,1200,2001-03-05,408.0
800,DPC1010,1200,2001-04-09,404.0
800,DPC1010,1200,2001-05-14,720.0
800,DPC1010,1200,2001-06-11,840.0
800,DPC1010,1200,2001-07-09,760.0
800,DPC1010,1200,2001-08-06,408.0
800,DPC1010,1200,2001-09-10,480.0
800,DPC1010,1200,2001-10-08,400.0
800,DPC1010,1200,2001-11-05,420.0
800,DPC1010,1200,2001-12-10,360.0
800,DPC1010,1200,2002-02-04,852.0
800,DPC1010,1200,2002-03-11,408.0
800,DPC1010,1200,2002-04-08,404.0
800,DPC1010,1200,2002-06-10,420.0
800,DPC1010,1200,2002-08-05,408.0
800,DPC1010,1200,2002-09-09,480.0
800,DPC1010,1200,2002-12-02,420.0
800,DPC1010,1200,2002-12-09,360.0
800,DPC1010,1200,2003-02-03,440.0
800,DPC1010,1200,2003-02-10,412.0
800,DPC1010,1200,2003-03-10,408.0
800,DPC1010,1200,2003-04-07,404.0
800,DPC1010,1200,2003-05-12,360.0
800,DPC1010,1200,2003-07-07,380.0
800,DPC1010,1200,2003-08-11,408.0
800,DPC1010,1200,2003-09-08,480.0
800,DPC1010,1200,2003-10-13,400.0
800,DPC1010,1200,2003-11-10,420.0
800,DPC1010,1200,2003-12-08,360.0
800,DPC1010,1200,2004-01-12,360.0
800,DPC1010,1200,2004-02-09,377.0
800,DPC1010,1200,2004-03-08,374.0
800,DPC1010,1200,2004-04-12,370.0
800,DPC1010,1200,2004-05-10,330.0
800,DPC1010,1200,2004-06-07,385.0
800,DPC1010,1200,2004-07-12,348.0
800,DPC1010,1200,2004-08-09,374.0
800,DPC1010,1200,2004-09-06,440.0
800,DPC1010,1200,2004-10-11,366.0
800,DPC1010,1200,2004-11-08,385.0
800,DPC1010,1200,2004-12-13,330.0
800,DPC1010,1200,2005-01-31,403.0
